plan_id,black_pct,latino_pct
205,"0     0.282579
1     0.339310
2     0.231061
3     0.065272
4     0.659508
5     0.377149
6     0.166357
7     0.365058
8     0.597569
9     0.381423
10    0.043686
11    0.406274
12    0.302359
13    0.241899
dtype: float64","0     0.055961
1     0.104145
2     0.046470
3     0.081324
4     0.044965
5     0.078526
6     0.071892
7     0.042932
8     0.056369
9     0.039224
10    0.069297
11    0.043034
12    0.045837
13    0.112353
dtype: float64"
206,"0     0.282579
1     0.339310
2     0.231061
3     0.065272
4     0.659508
5     0.377149
6     0.166357
7     0.365058
8     0.291593
9     0.381423
10    0.043686
11    0.406274
12    0.597939
13    0.241899
dtype: float64","0     0.055961
1     0.104145
2     0.046470
3     0.081324
4     0.044965
5     0.078526
6     0.071892
7     0.042932
8     0.041794
9     0.039224
10    0.069297
11    0.043034
12    0.059978
13    0.112353
dtype: float64"
207,"0     0.282579
1     0.339310
2     0.231061
3     0.065272
4     0.659508
5     0.454848
6     0.166357
7     0.365058
8     0.291593
9     0.381423
10    0.043686
11    0.406274
12    0.536208
13    0.241899
dtype: float64","0     0.055961
1     0.104145
2     0.046470
3     0.081324
4     0.044965
5     0.077972
6     0.071892
7     0.042932
8     0.041794
9     0.039224
10    0.069297
11    0.043034
12    0.059232
13    0.112353
dtype: float64"
208,"0     0.282579
1     0.339310
2     0.231061
3     0.065272
4     0.659508
5     0.379067
6     0.250179
7     0.365058
8     0.291593
9     0.381423
10    0.043686
11    0.406274
12    0.536208
13    0.241899
dtype: float64","0     0.055961
1     0.104145
2     0.046470
3     0.081324
4     0.044965
5     0.064630
6     0.083503
7     0.042932
8     0.041794
9     0.039224
10    0.069297
11    0.043034
12    0.059232
13    0.112353
dtype: float64"
209,"0     0.282579
1     0.339310
2     0.231061
3     0.291593
4     0.659508
5     0.379067
6     0.250179
7     0.365058
8     0.065272
9     0.381423
10    0.043686
11    0.406274
12    0.536208
13    0.241899
dtype: float64","0     0.055961
1     0.104145
2     0.046470
3     0.041794
4     0.044965
5     0.064630
6     0.083503
7     0.042932
8     0.081324
9     0.039224
10    0.069297
11    0.043034
12    0.059232
13    0.112353
dtype: float64"
210,"0     0.282579
1     0.395868
2     0.231061
3     0.291593
4     0.659508
5     0.379067
6     0.250179
7     0.365058
8     0.065272
9     0.381423
10    0.043686
11    0.406274
12    0.536208
13    0.186557
dtype: float64","0     0.055961
1     0.092113
2     0.046470
3     0.041794
4     0.044965
5     0.064630
6     0.083503
7     0.042932
8     0.081324
9     0.039224
10    0.069297
11    0.043034
12    0.059232
13    0.123940
dtype: float64"
211,"0     0.282579
1     0.395868
2     0.231061
3     0.291593
4     0.659508
5     0.379067
6     0.250179
7     0.382129
8     0.065272
9     0.364510
10    0.043686
11    0.406274
12    0.536208
13    0.186557
dtype: float64","0     0.055961
1     0.092113
2     0.046470
3     0.041794
4     0.044965
5     0.064630
6     0.083503
7     0.039482
8     0.081324
9     0.042599
10    0.069297
11    0.043034
12    0.059232
13    0.123940
dtype: float64"
212,"0     0.282579
1     0.395868
2     0.231061
3     0.291593
4     0.659508
5     0.371637
6     0.250179
7     0.382129
8     0.065272
9     0.364510
10    0.043686
11    0.406274
12    0.540997
13    0.186557
dtype: float64","0     0.055961
1     0.092113
2     0.046470
3     0.041794
4     0.044965
5     0.065170
6     0.083503
7     0.039482
8     0.081324
9     0.042599
10    0.069297
11    0.043034
12    0.058813
13    0.123940
dtype: float64"
213,"0     0.282579
1     0.395868
2     0.231061
3     0.291593
4     0.659508
5     0.371637
6     0.280133
7     0.382129
8     0.066851
9     0.364510
10    0.043686
11    0.406274
12    0.540997
13    0.186557
dtype: float64","0     0.055961
1     0.092113
2     0.046470
3     0.041794
4     0.044965
5     0.065170
6     0.087503
7     0.039482
8     0.078212
9     0.042599
10    0.069297
11    0.043034
12    0.058813
13    0.123940
dtype: float64"
214,"0     0.282579
1     0.395868
2     0.231061
3     0.542572
4     0.659508
5     0.371637
6     0.280133
7     0.382129
8     0.066851
9     0.364510
10    0.043686
11    0.406274
12    0.289874
13    0.186557
dtype: float64","0     0.055961
1     0.092113
2     0.046470
3     0.057702
4     0.044965
5     0.065170
6     0.087503
7     0.039482
8     0.078212
9     0.042599
10    0.069297
11    0.043034
12    0.042852
13    0.123940
dtype: float64"
215,"0     0.282579
1     0.395868
2     0.231061
3     0.542572
4     0.659508
5     0.371637
6     0.280133
7     0.382129
8     0.066851
9     0.364510
10    0.179114
11    0.406274
12    0.289874
13    0.051731
dtype: float64","0     0.055961
1     0.092113
2     0.046470
3     0.057702
4     0.044965
5     0.065170
6     0.087503
7     0.039482
8     0.078212
9     0.042599
10    0.119251
11    0.043034
12    0.042852
13    0.074181
dtype: float64"
216,"0     0.282579
1     0.395868
2     0.231061
3     0.542572
4     0.654437
5     0.371637
6     0.280133
7     0.382129
8     0.066851
9     0.364510
10    0.179114
11    0.406274
12    0.269889
13    0.051731
dtype: float64","0     0.055961
1     0.092113
2     0.046470
3     0.057702
4     0.046458
5     0.065170
6     0.087503
7     0.039482
8     0.078212
9     0.042599
10    0.119251
11    0.043034
12    0.041064
13    0.074181
dtype: float64"
217,"0     0.282579
1     0.395868
2     0.231061
3     0.542572
4     0.654437
5     0.371637
6     0.179759
7     0.382129
8     0.066851
9     0.364510
10    0.275501
11    0.406274
12    0.269889
13    0.051731
dtype: float64","0     0.055961
1     0.092113
2     0.046470
3     0.057702
4     0.046458
5     0.065170
6     0.118934
7     0.039482
8     0.078212
9     0.042599
10    0.089070
11    0.043034
12    0.041064
13    0.074181
dtype: float64"
218,"0     0.282579
1     0.393385
2     0.231061
3     0.542572
4     0.654437
5     0.371637
6     0.191384
7     0.382129
8     0.066851
9     0.364510
10    0.275501
11    0.406274
12    0.269889
13    0.051731
dtype: float64","0     0.055961
1     0.119051
2     0.046470
3     0.057702
4     0.046458
5     0.065170
6     0.093251
7     0.039482
8     0.078212
9     0.042599
10    0.089070
11    0.043034
12    0.041064
13    0.074181
dtype: float64"
219,"0     0.282579
1     0.393385
2     0.231061
3     0.542572
4     0.654437
5     0.371637
6     0.191384
7     0.382129
8     0.064608
9     0.364510
10    0.259907
11    0.406274
12    0.269889
13    0.051731
dtype: float64","0     0.055961
1     0.119051
2     0.046470
3     0.057702
4     0.046458
5     0.065170
6     0.093251
7     0.039482
8     0.079244
9     0.042599
10    0.087179
11    0.043034
12    0.041064
13    0.074181
dtype: float64"
220,"0     0.282579
1     0.393385
2     0.231061
3     0.559081
4     0.654437
5     0.371637
6     0.191384
7     0.382129
8     0.064608
9     0.364510
10    0.259907
11    0.406274
12    0.233188
13    0.051731
dtype: float64","0     0.055961
1     0.119051
2     0.046470
3     0.056890
4     0.046458
5     0.065170
6     0.093251
7     0.039482
8     0.079244
9     0.042599
10    0.087179
11    0.043034
12    0.040936
13    0.074181
dtype: float64"
221,"0     0.282579
1     0.393385
2     0.231061
3     0.559081
4     0.654437
5     0.371637
6     0.262853
7     0.382129
8     0.064608
9     0.364510
10    0.190508
11    0.406274
12    0.233188
13    0.051731
dtype: float64","0     0.055961
1     0.119051
2     0.046470
3     0.056890
4     0.046458
5     0.065170
6     0.086197
7     0.039482
8     0.079244
9     0.042599
10    0.094056
11    0.043034
12    0.040936
13    0.074181
dtype: float64"
222,"0     0.282579
1     0.393385
2     0.231061
3     0.559081
4     0.654437
5     0.371637
6     0.262943
7     0.382129
8     0.064608
9     0.364510
10    0.192157
11    0.406274
12    0.233188
13    0.051731
dtype: float64","0     0.055961
1     0.119051
2     0.046470
3     0.056890
4     0.046458
5     0.065170
6     0.086411
7     0.039482
8     0.079244
9     0.042599
10    0.093662
11    0.043034
12    0.040936
13    0.074181
dtype: float64"
223,"0     0.282579
1     0.367446
2     0.231061
3     0.601980
4     0.654437
5     0.371637
6     0.262943
7     0.382129
8     0.064608
9     0.364510
10    0.192157
11    0.406274
12    0.233188
13    0.051731
dtype: float64","0     0.055961
1     0.111430
2     0.046470
3     0.058556
4     0.046458
5     0.065170
6     0.086411
7     0.039482
8     0.079244
9     0.042599
10    0.093662
11    0.043034
12    0.040936
13    0.074181
dtype: float64"
224,"0     0.282579
1     0.367446
2     0.231061
3     0.601980
4     0.654437
5     0.185948
6     0.453146
7     0.382129
8     0.064608
9     0.364510
10    0.192157
11    0.406274
12    0.233188
13    0.051731
dtype: float64","0     0.055961
1     0.111430
2     0.046470
3     0.058556
4     0.046458
5     0.081468
6     0.070823
7     0.039482
8     0.079244
9     0.042599
10    0.093662
11    0.043034
12    0.040936
13    0.074181
dtype: float64"
225,"0     0.282579
1     0.367446
2     0.231061
3     0.601980
4     0.654437
5     0.185948
6     0.453146
7     0.382129
8     0.064608
9     0.364510
10    0.062712
11    0.406274
12    0.233188
13    0.187465
dtype: float64","0     0.055961
1     0.111430
2     0.046470
3     0.058556
4     0.046458
5     0.081468
6     0.070823
7     0.039482
8     0.079244
9     0.042599
10    0.056545
11    0.043034
12    0.040936
13    0.113252
dtype: float64"
226,"0     0.282579
1     0.374351
2     0.231061
3     0.601980
4     0.654437
5     0.185948
6     0.453146
7     0.382129
8     0.064608
9     0.364510
10    0.062712
11    0.406274
12    0.233188
13    0.166038
dtype: float64","0     0.055961
1     0.102254
2     0.046470
3     0.058556
4     0.046458
5     0.081468
6     0.070823
7     0.039482
8     0.079244
9     0.042599
10    0.056545
11    0.043034
12    0.040936
13    0.123941
dtype: float64"
227,"0     0.282579
1     0.370370
2     0.231061
3     0.601980
4     0.654437
5     0.185948
6     0.453146
7     0.382129
8     0.064608
9     0.364510
10    0.062712
11    0.406274
12    0.233188
13    0.165064
dtype: float64","0     0.055961
1     0.097527
2     0.046470
3     0.058556
4     0.046458
5     0.081468
6     0.070823
7     0.039482
8     0.079244
9     0.042599
10    0.056545
11    0.043034
12    0.040936
13    0.130263
dtype: float64"
228,"0     0.282579
1     0.374946
2     0.231061
3     0.601980
4     0.654437
5     0.185948
6     0.453146
7     0.382129
8     0.064608
9     0.364510
10    0.062712
11    0.406274
12    0.233188
13    0.159589
dtype: float64","0     0.055961
1     0.104091
2     0.046470
3     0.058556
4     0.046458
5     0.081468
6     0.070823
7     0.039482
8     0.079244
9     0.042599
10    0.056545
11    0.043034
12    0.040936
13    0.122316
dtype: float64"
229,"0     0.282579
1     0.374946
2     0.231061
3     0.601980
4     0.654437
5     0.185948
6     0.453146
7     0.382129
8     0.064608
9     0.364510
10    0.166995
11    0.406274
12    0.233188
13    0.053510
dtype: float64","0     0.055961
1     0.104091
2     0.046470
3     0.058556
4     0.046458
5     0.081468
6     0.070823
7     0.039482
8     0.079244
9     0.042599
10    0.097671
11    0.043034
12    0.040936
13    0.077150
dtype: float64"
230,"0     0.282579
1     0.374946
2     0.231061
3     0.601980
4     0.654437
5     0.175687
6     0.453146
7     0.382129
8     0.064608
9     0.364510
10    0.177751
11    0.406274
12    0.233188
13    0.053510
dtype: float64","0     0.055961
1     0.104091
2     0.046470
3     0.058556
4     0.046458
5     0.084061
6     0.070823
7     0.039482
8     0.079244
9     0.042599
10    0.094083
11    0.043034
12    0.040936
13    0.077150
dtype: float64"
231,"0     0.282579
1     0.374946
2     0.231061
3     0.601980
4     0.654437
5     0.175687
6     0.451014
7     0.382129
8     0.064946
9     0.364510
10    0.177751
11    0.406274
12    0.233188
13    0.053510
dtype: float64","0     0.055961
1     0.104091
2     0.046470
3     0.058556
4     0.046458
5     0.084061
6     0.071154
7     0.039482
8     0.078972
9     0.042599
10    0.094083
11    0.043034
12    0.040936
13    0.077150
dtype: float64"
232,"0     0.282579
1     0.154755
2     0.231061
3     0.601980
4     0.654437
5     0.175687
6     0.451014
7     0.382129
8     0.064946
9     0.364510
10    0.404344
11    0.406274
12    0.233188
13    0.053510
dtype: float64","0     0.055961
1     0.073109
2     0.046470
3     0.058556
4     0.046458
5     0.084061
6     0.071154
7     0.039482
8     0.078972
9     0.042599
10    0.125130
11    0.043034
12    0.040936
13    0.077150
dtype: float64"
233,"0     0.282579
1     0.594807
2     0.231061
3     0.161754
4     0.654437
5     0.175687
6     0.451014
7     0.382129
8     0.064946
9     0.364510
10    0.404344
11    0.406274
12    0.233188
13    0.053510
dtype: float64","0     0.055961
1     0.057060
2     0.046470
3     0.074497
4     0.046458
5     0.084061
6     0.071154
7     0.039482
8     0.078972
9     0.042599
10    0.125130
11    0.043034
12    0.040936
13    0.077150
dtype: float64"
234,"0     0.282579
1     0.594807
2     0.231061
3     0.411483
4     0.654437
5     0.175687
6     0.451014
7     0.382129
8     0.064946
9     0.364510
10    0.163979
11    0.406274
12    0.233188
13    0.053510
dtype: float64","0     0.055961
1     0.057060
2     0.046470
3     0.124225
4     0.046458
5     0.084061
6     0.071154
7     0.039482
8     0.078972
9     0.042599
10    0.077209
11    0.043034
12    0.040936
13    0.077150
dtype: float64"
235,"0     0.282579
1     0.594807
2     0.247871
3     0.401007
4     0.654437
5     0.175687
6     0.451014
7     0.382129
8     0.064946
9     0.364510
10    0.163979
11    0.406274
12    0.233188
13    0.053510
dtype: float64","0     0.055961
1     0.057060
2     0.045252
3     0.128053
4     0.046458
5     0.084061
6     0.071154
7     0.039482
8     0.078972
9     0.042599
10    0.077209
11    0.043034
12    0.040936
13    0.077150
dtype: float64"
236,"0     0.282579
1     0.594807
2     0.247871
3     0.401007
4     0.654437
5     0.068438
6     0.451014
7     0.382129
8     0.165323
9     0.364510
10    0.163979
11    0.406274
12    0.233188
13    0.053510
dtype: float64","0     0.055961
1     0.057060
2     0.045252
3     0.128053
4     0.046458
5     0.079391
6     0.071154
7     0.039482
8     0.083339
9     0.042599
10    0.077209
11    0.043034
12    0.040936
13    0.077150
dtype: float64"
237,"0     0.282579
1     0.565142
2     0.247871
3     0.401007
4     0.654437
5     0.068438
6     0.451014
7     0.382129
8     0.165323
9     0.364510
10    0.163981
11    0.406274
12    0.233188
13    0.053510
dtype: float64","0     0.055961
1     0.056988
2     0.045252
3     0.128053
4     0.046458
5     0.079391
6     0.071154
7     0.039482
8     0.083339
9     0.042599
10    0.078719
11    0.043034
12    0.040936
13    0.077150
dtype: float64"
238,"0     0.282579
1     0.565142
2     0.247871
3     0.401007
4     0.654437
5     0.165762
6     0.451014
7     0.382129
8     0.074585
9     0.364510
10    0.163981
11    0.406274
12    0.233188
13    0.053510
dtype: float64","0     0.055961
1     0.056988
2     0.045252
3     0.128053
4     0.046458
5     0.084117
6     0.071154
7     0.039482
8     0.078949
9     0.042599
10    0.078719
11    0.043034
12    0.040936
13    0.077150
dtype: float64"
