plan_id,black_pct,latino_pct
2871,"0     0.464814
1     0.099620
2     0.333390
3     0.039834
4     0.321510
5     0.265555
6     0.621370
7     0.135987
8     0.448668
9     0.513286
10    0.339519
11    0.381482
12    0.173370
13    0.389007
dtype: float64","0     0.061520
1     0.071478
2     0.084628
3     0.068990
4     0.052103
5     0.050091
6     0.059961
7     0.078397
8     0.028336
9     0.094261
10    0.046156
11    0.041832
12    0.060511
13    0.081482
dtype: float64"
2872,"0     0.454850
1     0.095546
2     0.333390
3     0.039834
4     0.321510
5     0.265555
6     0.621370
7     0.135987
8     0.448668
9     0.513286
10    0.339519
11    0.381482
12    0.173370
13    0.389007
dtype: float64","0     0.060904
1     0.072590
2     0.084628
3     0.068990
4     0.052103
5     0.050091
6     0.059961
7     0.078397
8     0.028336
9     0.094261
10    0.046156
11    0.041832
12    0.060511
13    0.081482
dtype: float64"
2873,"0     0.454850
1     0.338408
2     0.114973
3     0.039834
4     0.321510
5     0.265555
6     0.621370
7     0.135987
8     0.448668
9     0.513286
10    0.339519
11    0.381482
12    0.173370
13    0.389007
dtype: float64","0     0.060904
1     0.084471
2     0.073944
3     0.068990
4     0.052103
5     0.050091
6     0.059961
7     0.078397
8     0.028336
9     0.094261
10    0.046156
11    0.041832
12    0.060511
13    0.081482
dtype: float64"
2874,"0     0.454850
1     0.338408
2     0.114973
3     0.174986
4     0.321510
5     0.265555
6     0.621370
7     0.135987
8     0.448668
9     0.513286
10    0.339519
11    0.381482
12    0.028118
13    0.389007
dtype: float64","0     0.060904
1     0.084471
2     0.073944
3     0.062473
4     0.052103
5     0.050091
6     0.059961
7     0.078397
8     0.028336
9     0.094261
10    0.046156
11    0.041832
12    0.067659
13    0.081482
dtype: float64"
2875,"0     0.454850
1     0.338408
2     0.115042
3     0.174986
4     0.321510
5     0.265555
6     0.621370
7     0.135987
8     0.448668
9     0.513286
10    0.339519
11    0.381482
12    0.028118
13    0.384792
dtype: float64","0     0.060904
1     0.084471
2     0.074324
3     0.062473
4     0.052103
5     0.050091
6     0.059961
7     0.078397
8     0.028336
9     0.094261
10    0.046156
11    0.041832
12    0.067659
13    0.081007
dtype: float64"
2876,"0     0.335213
1     0.338408
2     0.115042
3     0.174986
4     0.321510
5     0.265555
6     0.734222
7     0.135987
8     0.448668
9     0.513286
10    0.339519
11    0.381482
12    0.028118
13    0.384792
dtype: float64","0     0.065405
1     0.084471
2     0.074324
3     0.062473
4     0.052103
5     0.050091
6     0.055364
7     0.078397
8     0.028336
9     0.094261
10    0.046156
11    0.041832
12    0.067659
13    0.081007
dtype: float64"
2877,"0     0.335213
1     0.338408
2     0.115042
3     0.174986
4     0.321510
5     0.265555
6     0.734222
7     0.371914
8     0.448668
9     0.513286
10    0.339519
11    0.381482
12    0.028118
13    0.157808
dtype: float64","0     0.065405
1     0.084471
2     0.074324
3     0.062473
4     0.052103
5     0.050091
6     0.055364
7     0.070797
8     0.028336
9     0.094261
10    0.046156
11    0.041832
12    0.067659
13    0.088550
dtype: float64"
2878,"0     0.335213
1     0.338408
2     0.115042
3     0.174986
4     0.321510
5     0.265555
6     0.717350
7     0.371914
8     0.448668
9     0.538714
10    0.339519
11    0.381482
12    0.028118
13    0.157808
dtype: float64","0     0.065405
1     0.084471
2     0.074324
3     0.062473
4     0.052103
5     0.050091
6     0.057989
7     0.070797
8     0.028336
9     0.090096
10    0.046156
11    0.041832
12    0.067659
13    0.088550
dtype: float64"
2879,"0     0.110651
1     0.338408
2     0.328242
3     0.174986
4     0.321510
5     0.265555
6     0.717350
7     0.371914
8     0.448668
9     0.538714
10    0.339519
11    0.381482
12    0.028118
13    0.157808
dtype: float64","0     0.073726
1     0.084471
2     0.066409
3     0.062473
4     0.052103
5     0.050091
6     0.057989
7     0.070797
8     0.028336
9     0.090096
10    0.046156
11    0.041832
12    0.067659
13    0.088550
dtype: float64"
2880,"0     0.341999
1     0.338408
2     0.113169
3     0.174986
4     0.321510
5     0.265555
6     0.717350
7     0.371914
8     0.448668
9     0.538714
10    0.339519
11    0.381482
12    0.028118
13    0.157808
dtype: float64","0     0.066474
1     0.084471
2     0.073152
3     0.062473
4     0.052103
5     0.050091
6     0.057989
7     0.070797
8     0.028336
9     0.090096
10    0.046156
11    0.041832
12    0.067659
13    0.088550
dtype: float64"
2881,"0     0.341999
1     0.338408
2     0.113169
3     0.174986
4     0.321510
5     0.265555
6     0.717350
7     0.371914
8     0.448668
9     0.136578
10    0.339519
11    0.381482
12    0.028118
13    0.555739
dtype: float64","0     0.066474
1     0.084471
2     0.073152
3     0.062473
4     0.052103
5     0.050091
6     0.057989
7     0.070797
8     0.028336
9     0.084439
10    0.046156
11    0.041832
12    0.067659
13    0.094263
dtype: float64"
2882,"0     0.341999
1     0.341807
2     0.100693
3     0.174986
4     0.321510
5     0.265555
6     0.717350
7     0.371914
8     0.448668
9     0.136578
10    0.339519
11    0.381482
12    0.028118
13    0.555739
dtype: float64","0     0.066474
1     0.086667
2     0.070544
3     0.062473
4     0.052103
5     0.050091
6     0.057989
7     0.070797
8     0.028336
9     0.084439
10    0.046156
11    0.041832
12    0.067659
13    0.094263
dtype: float64"
2883,"0     0.341999
1     0.341807
2     0.100693
3     0.175512
4     0.321510
5     0.265555
6     0.717350
7     0.371914
8     0.448668
9     0.136578
10    0.341732
11    0.381482
12    0.028118
13    0.555739
dtype: float64","0     0.066474
1     0.086667
2     0.070544
3     0.061089
4     0.052103
5     0.050091
6     0.057989
7     0.070797
8     0.028336
9     0.084439
10    0.047356
11    0.041832
12    0.067659
13    0.094263
dtype: float64"
2884,"0     0.733279
1     0.341807
2     0.100693
3     0.175512
4     0.321510
5     0.265555
6     0.330084
7     0.371914
8     0.448668
9     0.136578
10    0.341732
11    0.381482
12    0.028118
13    0.555739
dtype: float64","0     0.056881
1     0.086667
2     0.070544
3     0.061089
4     0.052103
5     0.050091
6     0.067434
7     0.070797
8     0.028336
9     0.084439
10    0.047356
11    0.041832
12    0.067659
13    0.094263
dtype: float64"
2885,"0     0.733279
1     0.341807
2     0.100693
3     0.175512
4     0.321510
5     0.265555
6     0.330084
7     0.375027
8     0.448668
9     0.135620
10    0.341732
11    0.381482
12    0.028118
13    0.555739
dtype: float64","0     0.056881
1     0.086667
2     0.070544
3     0.061089
4     0.052103
5     0.050091
6     0.067434
7     0.058026
8     0.028336
9     0.096821
10    0.047356
11    0.041832
12    0.067659
13    0.094263
dtype: float64"
2886,"0     0.348665
1     0.341807
2     0.100693
3     0.175512
4     0.321510
5     0.265555
6     0.330084
7     0.375027
8     0.448668
9     0.135620
10    0.714715
11    0.381482
12    0.028118
13    0.555739
dtype: float64","0     0.046573
1     0.086667
2     0.070544
3     0.061089
4     0.052103
5     0.050091
6     0.067434
7     0.058026
8     0.028336
9     0.096821
10    0.057342
11    0.041832
12    0.067659
13    0.094263
dtype: float64"
2887,"0     0.348665
1     0.335562
2     0.096851
3     0.175512
4     0.321510
5     0.265555
6     0.330084
7     0.375027
8     0.448668
9     0.135620
10    0.714715
11    0.381482
12    0.028118
13    0.555739
dtype: float64","0     0.046573
1     0.085432
2     0.071157
3     0.061089
4     0.052103
5     0.050091
6     0.067434
7     0.058026
8     0.028336
9     0.096821
10    0.057342
11    0.041832
12    0.067659
13    0.094263
dtype: float64"
2888,"0     0.348665
1     0.324122
2     0.102436
3     0.175512
4     0.321510
5     0.265555
6     0.330084
7     0.375027
8     0.448668
9     0.135620
10    0.714715
11    0.381482
12    0.028118
13    0.555739
dtype: float64","0     0.046573
1     0.082037
2     0.074549
3     0.061089
4     0.052103
5     0.050091
6     0.067434
7     0.058026
8     0.028336
9     0.096821
10    0.057342
11    0.041832
12    0.067659
13    0.094263
dtype: float64"
2889,"0     0.348665
1     0.324122
2     0.102436
3     0.175512
4     0.380670
5     0.265555
6     0.330084
7     0.375027
8     0.448668
9     0.135620
10    0.714715
11    0.319888
12    0.028118
13    0.555739
dtype: float64","0     0.046573
1     0.082037
2     0.074549
3     0.061089
4     0.041053
5     0.050091
6     0.067434
7     0.058026
8     0.028336
9     0.096821
10    0.057342
11    0.053389
12    0.067659
13    0.094263
dtype: float64"
2890,"0     0.348665
1     0.324122
2     0.102056
3     0.182569
4     0.380670
5     0.265555
6     0.330084
7     0.375027
8     0.448668
9     0.135620
10    0.714715
11    0.319888
12    0.028118
13    0.555739
dtype: float64","0     0.046573
1     0.082037
2     0.075874
3     0.058375
4     0.041053
5     0.050091
6     0.067434
7     0.058026
8     0.028336
9     0.096821
10    0.057342
11    0.053389
12    0.067659
13    0.094263
dtype: float64"
2891,"0     0.348665
1     0.324122
2     0.102056
3     0.182569
4     0.380670
5     0.265555
6     0.330084
7     0.375027
8     0.448668
9     0.131863
10    0.714715
11    0.319888
12    0.028118
13    0.538158
dtype: float64","0     0.046573
1     0.082037
2     0.075874
3     0.058375
4     0.041053
5     0.050091
6     0.067434
7     0.058026
8     0.028336
9     0.095467
10    0.057342
11    0.053389
12    0.067659
13    0.095644
dtype: float64"
2892,"0     0.348665
1     0.324122
2     0.102056
3     0.182569
4     0.380670
5     0.265555
6     0.634926
7     0.375027
8     0.448668
9     0.131863
10    0.399312
11    0.319888
12    0.028118
13    0.538158
dtype: float64","0     0.046573
1     0.082037
2     0.075874
3     0.058375
4     0.041053
5     0.050091
6     0.053524
7     0.058026
8     0.028336
9     0.095467
10    0.071600
11    0.053389
12    0.067659
13    0.095644
dtype: float64"
2893,"0     0.348665
1     0.324122
2     0.102056
3     0.182569
4     0.380670
5     0.265555
6     0.634926
7     0.375027
8     0.448668
9     0.535372
10    0.399312
11    0.319888
12    0.028118
13    0.137332
dtype: float64","0     0.046573
1     0.082037
2     0.075874
3     0.058375
4     0.041053
5     0.050091
6     0.053524
7     0.058026
8     0.028336
9     0.092581
10    0.071600
11    0.053389
12    0.067659
13    0.098738
dtype: float64"
2894,"0     0.348665
1     0.327855
2     0.108503
3     0.182569
4     0.380670
5     0.265555
6     0.634926
7     0.375027
8     0.448668
9     0.535372
10    0.399312
11    0.319888
12    0.028118
13    0.137332
dtype: float64","0     0.046573
1     0.086802
2     0.071645
3     0.058375
4     0.041053
5     0.050091
6     0.053524
7     0.058026
8     0.028336
9     0.092581
10    0.071600
11    0.053389
12    0.067659
13    0.098738
dtype: float64"
2895,"0     0.348665
1     0.109925
2     0.322960
3     0.182569
4     0.380670
5     0.265555
6     0.634926
7     0.375027
8     0.448668
9     0.535372
10    0.399312
11    0.319888
12    0.028118
13    0.137332
dtype: float64","0     0.046573
1     0.075063
2     0.083060
3     0.058375
4     0.041053
5     0.050091
6     0.053524
7     0.058026
8     0.028336
9     0.092581
10    0.071600
11    0.053389
12    0.067659
13    0.098738
dtype: float64"
2896,"0     0.644511
1     0.109925
2     0.322960
3     0.182569
4     0.380670
5     0.265555
6     0.341924
7     0.375027
8     0.448668
9     0.535372
10    0.399312
11    0.319888
12    0.028118
13    0.137332
dtype: float64","0     0.052147
1     0.075063
2     0.083060
3     0.058375
4     0.041053
5     0.050091
6     0.048100
7     0.058026
8     0.028336
9     0.092581
10    0.071600
11    0.053389
12    0.067659
13    0.098738
dtype: float64"
2897,"0     0.644511
1     0.544426
2     0.322960
3     0.182569
4     0.380670
5     0.265555
6     0.341924
7     0.375027
8     0.448668
9     0.110751
10    0.399312
11    0.319888
12    0.028118
13    0.137332
dtype: float64","0     0.052147
1     0.089567
2     0.083060
3     0.058375
4     0.041053
5     0.050091
6     0.048100
7     0.058026
8     0.028336
9     0.078400
10    0.071600
11    0.053389
12    0.067659
13    0.098738
dtype: float64"
2898,"0     0.644511
1     0.544426
2     0.322960
3     0.182569
4     0.380670
5     0.265555
6     0.341924
7     0.120330
8     0.448668
9     0.110751
10    0.399312
11    0.319888
12    0.028118
13    0.383495
dtype: float64","0     0.052147
1     0.089567
2     0.083060
3     0.058375
4     0.041053
5     0.050091
6     0.048100
7     0.077702
8     0.028336
9     0.078400
10    0.071600
11    0.053389
12    0.067659
13    0.078511
dtype: float64"
2899,"0     0.644511
1     0.350948
2     0.322960
3     0.182569
4     0.380670
5     0.265555
6     0.341924
7     0.120330
8     0.448668
9     0.110751
10    0.586315
11    0.319888
12    0.028118
13    0.383495
dtype: float64","0     0.052147
1     0.114822
2     0.083060
3     0.058375
4     0.041053
5     0.050091
6     0.048100
7     0.077702
8     0.028336
9     0.078400
10    0.050882
11    0.053389
12    0.067659
13    0.078511
dtype: float64"
2900,"0     0.644511
1     0.626761
2     0.322960
3     0.182569
4     0.380670
5     0.265555
6     0.341924
7     0.120330
8     0.448668
9     0.110751
10    0.313846
11    0.319888
12    0.028118
13    0.383495
dtype: float64","0     0.052147
1     0.050721
2     0.083060
3     0.058375
4     0.041053
5     0.050091
6     0.048100
7     0.077702
8     0.028336
9     0.078400
10    0.113348
11    0.053389
12    0.067659
13    0.078511
dtype: float64"
2901,"0     0.644511
1     0.626761
2     0.322516
3     0.182569
4     0.380670
5     0.265555
6     0.341924
7     0.120330
8     0.448668
9     0.101448
10    0.313846
11    0.319888
12    0.028118
13    0.383495
dtype: float64","0     0.052147
1     0.050721
2     0.087687
3     0.058375
4     0.041053
5     0.050091
6     0.048100
7     0.077702
8     0.028336
9     0.073359
10    0.113348
11    0.053389
12    0.067659
13    0.078511
dtype: float64"
2902,"0     0.644511
1     0.626761
2     0.322516
3     0.182569
4     0.373811
5     0.265555
6     0.341924
7     0.120330
8     0.448668
9     0.101448
10    0.313846
11    0.330484
12    0.028118
13    0.383495
dtype: float64","0     0.052147
1     0.050721
2     0.087687
3     0.058375
4     0.041730
5     0.050091
6     0.048100
7     0.077702
8     0.028336
9     0.073359
10    0.113348
11    0.051925
12    0.067659
13    0.078511
dtype: float64"
2903,"0     0.644236
1     0.626761
2     0.322516
3     0.182569
4     0.373811
5     0.265555
6     0.341924
7     0.120330
8     0.448668
9     0.101448
10    0.313846
11    0.330484
12    0.028118
13    0.350375
dtype: float64","0     0.052188
1     0.050721
2     0.087687
3     0.058375
4     0.041730
5     0.050091
6     0.048100
7     0.077702
8     0.028336
9     0.073359
10    0.113348
11    0.051925
12    0.067659
13    0.081841
dtype: float64"
2904,"0     0.644236
1     0.626761
2     0.322516
3     0.173285
4     0.373811
5     0.265555
6     0.350876
7     0.120330
8     0.448668
9     0.101448
10    0.313846
11    0.330484
12    0.028118
13    0.350375
dtype: float64","0     0.052188
1     0.050721
2     0.087687
3     0.059380
4     0.041730
5     0.050091
6     0.047119
7     0.077702
8     0.028336
9     0.073359
10    0.113348
11    0.051925
12    0.067659
13    0.081841
dtype: float64"
