"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"7000000US132830ANNEX","ANNEX, Treutlen County, Georgia","2791","2715","2481","181","12","1","1","39","76","71","19","20","6","0","19","0","0","0","3","0","0","0","2","0","2","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000001","HOLLIS HAND, Troup County, Georgia","5715","5471","4052","1143","9","98","5","164","244","234","58","44","26","4","76","0","4","3","16","0","0","3","0","0","0","7","3","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000002","ADMINISTRATION BLDG, Troup County, Georgia","7239","6945","2097","4333","26","104","4","381","294","275","121","51","16","1","63","4","1","1","12","0","0","5","0","0","0","19","7","4","0","0","0","2","1","3","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000003","HAMMETT RD, Troup County, Georgia","8030","7648","2842","3959","40","371","10","426","382","352","127","62","11","0","106","17","4","2","17","1","0","5","0","0","0","26","10","3","0","1","0","1","1","6","0","1","0","0","2","0","0","0","0","1","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000004","GRIGGS CENTER, Troup County, Georgia","4007","3869","358","3392","11","15","0","93","138","132","58","9","4","0","31","13","1","0","14","0","0","2","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000005","WEST POINT, Troup County, Georgia","3222","3115","1197","1864","9","22","1","22","107","98","45","16","9","0","18","6","2","0","0","0","0","1","1","0","0","9","4","1","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000006","HOGANSVILLE, Troup County, Georgia","5261","4957","3338","1465","17","29","2","106","304","282","77","83","12","3","88","5","3","1","7","0","1","2","0","0","0","21","12","2","0","3","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000007","EAST VERNON, Troup County, Georgia","4406","4186","3606","442","12","64","2","60","220","211","51","69","18","2","56","2","3","2","6","0","1","1","0","0","0","9","0","1","0","0","2","0","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000008","ROSEMONT, Troup County, Georgia","5618","5366","4456","791","6","79","0","34","252","241","51","88","6","0","87","2","2","0","4","1","0","0","0","0","0","11","6","1","0","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000009","MOUNTVILLE, Troup County, Georgia","2565","2488","1582","840","11","25","0","30","77","71","10","25","5","0","27","3","0","0","1","0","0","0","0","0","0","5","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000010","MCLENDON, Troup County, Georgia","5020","4800","3982","675","8","69","4","62","220","205","43","72","13","5","69","1","0","0","2","0","0","0","0","0","0","14","10","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000011","LONG CANE, Troup County, Georgia","4636","4433","3546","757","26","42","1","61","203","193","51","59","9","0","57","4","0","2","9","0","0","2","0","0","0","9","3","0","0","0","0","0","2","2","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000012","GARDNER NEWMAN, Troup County, Georgia","3808","3683","2204","1164","10","235","1","69","125","117","46","15","10","0","33","6","2","0","5","0","0","0","0","0","0","7","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000013","GRAY HILL, Troup County, Georgia","2762","2666","2083","511","4","42","4","22","96","93","19","30","5","0","36","1","1","0","0","0","0","1","0","0","0","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000015","HIGHLAND, Troup County, Georgia","2790","2716","1170","1236","4","231","1","74","74","70","37","4","1","0","15","5","1","0","3","0","0","3","0","0","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13285000016","NORTHSIDE, Troup County, Georgia","4347","4143","2126","1715","10","184","2","106","204","192","49","50","12","0","52","16","0","3","9","0","0","0","0","0","1","11","3","0","0","0","4","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13287000001","ASHBURN, Turner County, Georgia","5727","5552","2174","3225","3","39","0","111","175","158","81","16","0","0","43","13","0","0","1","4","0","0","0","0","0","14","0","1","0","4","2","0","2","0","0","0","2","0","3","0","0","0","0","0","0","0","3","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13287000002","SYCAMORE, Turner County, Georgia","2540","2445","2011","367","4","7","0","56","95","86","15","39","1","0","21","5","1","0","4","0","0","0","0","0","0","7","0","2","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13287000003","REBECCA, Turner County, Georgia","739","714","627","74","0","5","0","8","25","23","5","10","0","0","6","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US132890000DB","DRY BRANCH, Twiggs County, Georgia","2127","2028","1731","262","12","10","0","13","99","87","12","53","1","1","15","1","0","0","4","0","0","0","0","0","0","12","6","3","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US132890000GI","GOLDEN ISLES, Twiggs County, Georgia","2170","2077","976","1069","5","11","0","16","93","89","23","19","9","1","34","0","0","0","2","0","0","0","1","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US132890000HV","HIGGSVILLE, Twiggs County, Georgia","991","961","662","297","1","1","0","0","30","26","9","13","1","0","0","2","0","0","0","0","0","0","1","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1328900JV/W","JEFFERSONVILLE, Twiggs County, Georgia","1747","1719","623","1075","1","14","0","6","28","27","14","9","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1328900SG/T","SHADY GROVE/TAR Voting District, Twiggs County, Georgia","987","959","530","421","3","1","0","4","28","27","14","8","3","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13291000001","BLAIRSVILLE, Union County, Georgia","3613","3449","3293","56","12","14","0","74","164","156","13","61","12","3","65","0","0","1","0","0","0","0","0","1","0","8","1","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13291000002","JONES CREEK, Union County, Georgia","2489","2366","2330","9","6","3","0","18","123","120","2","60","6","0","51","0","0","0","0","0","0","1","0","0","0","3","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13291000003","OWLTOWN, Union County, Georgia","1698","1632","1587","4","4","16","0","21","66","65","1","31","2","1","26","1","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13291000004","IVY LOG, Union County, Georgia","2629","2477","2430","15","6","10","0","16","152","146","3","80","12","1","50","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13291000005","SUCHES, Union County, Georgia","755","713","703","2","4","4","0","0","42","39","0","24","0","0","13","0","0","0","1","0","0","1","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13291000006","TRACKROCK, Union County, Georgia","1541","1426","1380","3","7","11","0","25","115","112","9","44","11","1","43","0","0","1","1","1","1","0","0","0","0","3","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13291000007","DOOLEY, Union County, Georgia","1802","1741","1705","1","12","7","0","16","61","56","2","25","2","0","27","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13291000008","GUMLOG, Union County, Georgia","2752","2627","2565","20","8","16","0","18","125","121","8","50","6","2","54","0","1","0","0","0","0","0","0","0","0","4","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13291000009","PAT COLWELL, Union County, Georgia","2801","2683","2610","7","18","12","0","36","118","111","5","54","6","1","44","0","0","0","0","1","0","0","0","0","0","5","0","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13291000010","COOSA, Union County, Georgia","3171","3018","2957","7","6","9","0","39","153","149","4","78","2","0","58","2","2","0","0","1","2","0","0","0","0","4","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13291000011","CHOESTOE, Union County, Georgia","1381","1305","1276","5","10","4","0","10","76","70","8","21","3","2","32","0","0","0","0","2","0","2","0","0","0","6","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13293000470","2930470 - THE JUG Voting District, Upson County, Georgia","557","545","348","189","1","2","0","5","12","12","3","5","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13293000555","2930555 - REDBONE Voting District, Upson County, Georgia","7120","6847","4886","1759","21","76","0","105","273","261","95","82","26","0","43","8","1","0","5","0","0","1","0","0","0","10","5","0","1","0","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"7000000US13293000561","2930561 - LINCOLN PARK Voting District, Upson County, Georgia","889","879","93","772","2","1","0","11","10","9","7","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13293000588","2930588 - YATESVILLE Voting District, Upson County, Georgia","1348","1306","1159","122","9","6","0","10","42","37","8","14","8","0","7","0","0","0","0","0","0","0","0","0","0","5","2","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13293000589","2930589 - SALEM Voting District, Upson County, Georgia","400","389","62","324","1","0","0","2","11","10","4","1","2","0","2","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13293001336","2931336 - REEVES Voting District, Upson County, Georgia","2856","2725","2492","160","14","22","0","37","131","130","28","72","6","0","20","0","0","1","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13293001577","2931577 - THE ROCK Voting District, Upson County, Georgia","544","509","453","41","2","0","0","13","35","34","4","18","0","0","10","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13293001610","2931610 - ATWATER Voting District, Upson County, Georgia","1918","1854","1686","147","1","5","0","15","64","60","16","32","2","0","9","0","0","1","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13293005610","2935610 - TOWN Voting District, Upson County, Georgia","12068","11594","6962","4385","42","39","1","165","474","453","172","123","17","0","107","8","1","3","17","0","0","4","1","0","0","20","13","0","0","0","3","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0",
"7000000US13295000869","2950869 - CHESTNUT FLAT Voting District, Walker County, Georgia","3064","2912","2780","101","4","1","0","26","152","151","19","85","7","1","38","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US13295000871","2950871 - LAFAYETTE Voting District, Walker County, Georgia","10292","9747","8924","585","52","73","8","105","545","527","143","235","23","1","111","0","0","0","11","0","1","0","0","2","0","11","3","3","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","4","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","2","2",
