precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,magnitude
105,TAX COMMISSION,REPUBLICAN,REPUBLICAN,TOTAL,2949,PUTNAM,13237,PUTNAM,13237,TERRELL ABERNATHY,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
106,TAX COMMISSION,REPUBLICAN,REPUBLICAN,TOTAL,1082,PUTNAM,13237,PUTNAM,13237,TERRELL ABERNATHY,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
107,TAX COMMISSION,REPUBLICAN,REPUBLICAN,TOTAL,3132,PUTNAM,13237,PUTNAM,13237,TERRELL ABERNATHY,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
101,PUTNAM COUNTY COMMISSION,REPUBLICAN,REPUBLICAN,TOTAL,965,PUTNAM,13237,PUTNAM,13237,TOM MCELHENNEY,001,LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
104,PUTNAM COUNTY COMMISSION,REPUBLICAN,REPUBLICAN,TOTAL,567,PUTNAM,13237,PUTNAM,13237,TOM MCELHENNEY,001,LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
105,PUTNAM COUNTY COMMISSION,REPUBLICAN,REPUBLICAN,TOTAL,235,PUTNAM,13237,PUTNAM,13237,TOM MCELHENNEY,001,LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
101,PUTNAM COUNTY COMMISSION,REPUBLICAN,REPUBLICAN,TOTAL,446,PUTNAM,13237,PUTNAM,13237,JERRY SWAFFORD,001,LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
104,PUTNAM COUNTY COMMISSION,REPUBLICAN,REPUBLICAN,TOTAL,326,PUTNAM,13237,PUTNAM,13237,JERRY SWAFFORD,001,LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
105,PUTNAM COUNTY COMMISSION,REPUBLICAN,REPUBLICAN,TOTAL,113,PUTNAM,13237,PUTNAM,13237,JERRY SWAFFORD,001,LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
101,PUTNAM COUNTY COMMISSION,REPUBLICAN,REPUBLICAN,TOTAL,322,PUTNAM,13237,PUTNAM,13237,DANIEL W BROWN,002,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
104,PUTNAM COUNTY COMMISSION,REPUBLICAN,REPUBLICAN,TOTAL,747,PUTNAM,13237,PUTNAM,13237,DANIEL W BROWN,002,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
101,PUTNAM COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,291,PUTNAM,13237,PUTNAM,13237,RICHARD GARRETT,002,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
104,PUTNAM COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,797,PUTNAM,13237,PUTNAM,13237,RICHARD GARRETT,002,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
101,PUTNAM COUNTY BOARD OF EDUCATION,REPUBLICAN,REPUBLICAN,TOTAL,98,PUTNAM,13237,PUTNAM,13237,STEVEN A WEINER,003,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
105,PUTNAM COUNTY BOARD OF EDUCATION,REPUBLICAN,REPUBLICAN,TOTAL,2805,PUTNAM,13237,PUTNAM,13237,STEVEN A WEINER,003,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
107,PUTNAM COUNTY BOARD OF EDUCATION,REPUBLICAN,REPUBLICAN,TOTAL,2525,PUTNAM,13237,PUTNAM,13237,CHARLES TRUMBO,004,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
104,PUTNAM COUNTY BOARD OF EDUCATION,REPUBLICAN,REPUBLICAN,TOTAL,983,PUTNAM,13237,PUTNAM,13237,CAROL ANN GUTHRIE,005,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
105,PUTNAM COUNTY BOARD OF EDUCATION,REPUBLICAN,REPUBLICAN,TOTAL,110,PUTNAM,13237,PUTNAM,13237,CAROL ANN GUTHRIE,005,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
106,PUTNAM COUNTY BOARD OF EDUCATION,REPUBLICAN,REPUBLICAN,TOTAL,1079,PUTNAM,13237,PUTNAM,13237,CAROL ANN GUTHRIE,005,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
107,PUTNAM COUNTY BOARD OF EDUCATION,REPUBLICAN,REPUBLICAN,TOTAL,568,PUTNAM,13237,PUTNAM,13237,CAROL ANN GUTHRIE,005,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
101,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1341,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
104,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1468,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
105,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,2066,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
106,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,734,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
107,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,2175,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
101,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,833,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
104,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,932,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
105,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1007,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
106,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,405,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
107,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1173,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
101,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1052,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
104,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1130,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
105,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1625,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
106,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,555,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
107,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1606,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
101,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1079,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
104,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1234,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
105,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1408,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
106,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,577,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
107,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1709,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
101,STATEWIDE REFERENDUM QUESTION A,"","",TOTAL,1196,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
104,STATEWIDE REFERENDUM QUESTION A,"","",TOTAL,1388,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
105,STATEWIDE REFERENDUM QUESTION A,"","",TOTAL,2413,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
106,STATEWIDE REFERENDUM QUESTION A,"","",TOTAL,777,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
107,STATEWIDE REFERENDUM QUESTION A,"","",TOTAL,2299,PUTNAM,13237,PUTNAM,13237,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
101,STATEWIDE REFERENDUM QUESTION A,"","",TOTAL,986,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
104,STATEWIDE REFERENDUM QUESTION A,"","",TOTAL,1050,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
105,STATEWIDE REFERENDUM QUESTION A,"","",TOTAL,729,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
106,STATEWIDE REFERENDUM QUESTION A,"","",TOTAL,373,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
107,STATEWIDE REFERENDUM QUESTION A,"","",TOTAL,1088,PUTNAM,13237,PUTNAM,13237,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
101,PUTNAM AD VALOREM,"","",TOTAL,1509,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
104,PUTNAM AD VALOREM,"","",TOTAL,1717,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
105,PUTNAM AD VALOREM,"","",TOTAL,2522,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
106,PUTNAM AD VALOREM,"","",TOTAL,874,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
107,PUTNAM AD VALOREM,"","",TOTAL,2562,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
101,PUTNAM AD VALOREM,"","",TOTAL,653,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
104,PUTNAM AD VALOREM,"","",TOTAL,707,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
105,PUTNAM AD VALOREM,"","",TOTAL,603,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
106,PUTNAM AD VALOREM,"","",TOTAL,277,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
107,PUTNAM AD VALOREM,"","",TOTAL,801,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
101,SPLOST,"","",TOTAL,1062,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
104,SPLOST,"","",TOTAL,1221,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
105,SPLOST,"","",TOTAL,1512,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
106,SPLOST,"","",TOTAL,465,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
107,SPLOST,"","",TOTAL,1444,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
101,SPLOST,"","",TOTAL,1090,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
104,SPLOST,"","",TOTAL,1198,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
105,SPLOST,"","",TOTAL,1585,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
106,SPLOST,"","",TOTAL,677,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
107,SPLOST,"","",TOTAL,1913,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,TRUE,FALSE,GA,13,58,44,2024-11-05,1
101,ESPLOST,"","",TOTAL,1223,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
104,ESPLOST,"","",TOTAL,1307,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
105,ESPLOST,"","",TOTAL,1573,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
106,ESPLOST,"","",TOTAL,522,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
107,ESPLOST,"","",TOTAL,1576,PUTNAM,13237,PUTNAM,13237,YES,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
101,ESPLOST,"","",TOTAL,940,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
104,ESPLOST,"","",TOTAL,1114,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
105,ESPLOST,"","",TOTAL,1532,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
106,ESPLOST,"","",TOTAL,626,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
107,ESPLOST,"","",TOTAL,1806,PUTNAM,13237,PUTNAM,13237,NO,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Ellenwood 1,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,181,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Ellenwood 2,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,222,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Forest Park 1,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,322,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Forest Park 2,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,283,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Forest Park 3,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,273,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Forest Park 4,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,365,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Forest Park 5,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,370,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Forest Park 6,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,281,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 1,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,212,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 2,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,76,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 3,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,243,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 4,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,199,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 5,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,244,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 6,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,771,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 7,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,324,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 8,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,194,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 9,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,143,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 10,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,219,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 11,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,348,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 12,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,163,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 13,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,243,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 14,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,715,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 15,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,176,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 16,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,214,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 17,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,160,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 18,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,301,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 19,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,179,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 20,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,129,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 21,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,219,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Jonesboro 22,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,141,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Lake City,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,265,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Lovejoy 1,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,420,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Lovejoy 2,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,276,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Lovejoy 3,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,180,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Lovejoy 4,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,225,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Lovejoy 5,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,231,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Lovejoy 6,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,272,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Lovejoy 7,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,390,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Lovejoy 8,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,85,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
Morrow 1,US PRESIDENT,REPUBLICAN,REPUBLICAN,TOTAL,242,CLAYTON,13063,CLAYTON,13063,DONALD J TRUMP,"",PRESIDENT,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
